sim,auroc,auprc
5403,0.642917415,0.165563953
5404,0.643695965,0.160542116
5405,0.647330628,0.167730409
5406,0.648549945,0.168206615
5407,0.650545449,0.1692487
5408,0.645168311,0.162849485
5409,0.647157037,0.167542081
5410,0.651018152,0.169467115
5411,0.644373258,0.167113825
5412,0.645807957,0.164410434
5413,0.645905871,0.169710591
5414,0.64628092,0.168870451
5415,0.647704801,0.167932688
5416,0.644030168,0.166597637
5417,0.639213146,0.167152473
5418,0.641102695,0.162903995
5419,0.646717882,0.165608963
5420,0.647864811,0.165204883
5421,0.64902272,0.170069596
5422,0.647199186,0.16426206
5423,0.646701509,0.167656499
5424,0.648084322,0.167899655
5425,0.64854559,0.16622776
5426,0.643872137,0.165923475
5427,0.638977152,0.164901191
5428,0.648175316,0.16711102
5429,0.646383304,0.169450361
5430,0.647972567,0.162472165
5431,0.644401978,0.167320884
5432,0.646092365,0.163532941
5433,0.646272109,0.164990899
5434,0.643068093,0.161088569
5435,0.648033875,0.167570761
5436,0.648563153,0.171200762
5437,0.648845133,0.166751623
5438,0.642778622,0.1594415
5439,0.647532949,0.166010982
5440,0.63899577,0.163668781
5441,0.64726896,0.166176194
5442,0.643839145,0.165345967
5443,0.64348465,0.166235134
5444,0.646192723,0.166155443
5445,0.648237907,0.171724507
5446,0.642874778,0.163133412
5447,0.645997832,0.166686986
5448,0.65031565,0.170077246
5449,0.645966808,0.166451264
5450,0.643720354,0.160999003
5451,0.648101605,0.166268565
5452,0.646097617,0.171667949
5453,0.645511048,0.167487582
5454,0.64541621,0.16395118
5455,0.641313385,0.166761187
5456,0.653397163,0.173567949
5457,0.647020068,0.168058021
5458,0.648215226,0.170492855
5459,0.647930556,0.171456469
5460,0.649297562,0.172730707
5461,0.646237048,0.170484458
5462,0.64673068,0.169674037
5463,0.644990924,0.163795409
5464,0.647370343,0.16604173
5465,0.653214134,0.171328763
5466,0.647137431,0.163932206
5467,0.647169508,0.167267656
5468,0.649636392,0.164908068
5469,0.647589164,0.168489606
5470,0.646726498,0.169475471
5471,0.645654243,0.164918228
5472,0.645300101,0.167062962
5473,0.647120126,0.166417306
5474,0.644119601,0.165042996
5475,0.645731545,0.166593337
5476,0.645059832,0.163857045
5477,0.647586888,0.171333847
5478,0.645313559,0.167172605
5479,0.645381785,0.16570689
5480,0.646962642,0.167449619
5481,0.656454861,0.17313523
5482,0.644135726,0.166062712
5483,0.648058971,0.165940846
5484,0.646063154,0.169638343
5485,0.64772824,0.166131062
5486,0.64347211,0.169350696
5487,0.641944606,0.164234014
5488,0.645988738,0.16443357
5489,0.648322842,0.165556904
5490,0.649583433,0.167484614
5491,0.651869733,0.166366424
5492,0.656058585,0.173661702
5493,0.64928371,0.166511306
5494,0.64958174,0.167928703
5495,0.649969874,0.169692564
5496,0.644252841,0.167173507
5497,0.640208522,0.167558927
5498,0.642522134,0.164767881
5499,0.647067067,0.167018394
5500,0.646819002,0.164487388
5501,0.650945159,0.168118868
5502,0.643085013,0.165319839
5503,0.651744501,0.166395672
5504,0.64437188,0.160705759
5505,0.642139429,0.165792151
5506,0.6466361,0.165459703
5507,0.647778522,0.172238902
5508,0.642283141,0.161833057
5509,0.644177707,0.16778341
5510,0.64503876,0.169641203
5511,0.644915655,0.167257012
5512,0.641181685,0.161413135
5513,0.646911742,0.167423432
5514,0.644569606,0.171887247
5515,0.649910858,0.171975131
5516,0.643093999,0.163004208
5517,0.645616175,0.16379676
5518,0.642965501,0.163550172
5519,0.643961808,0.169139671
5520,0.652823858,0.167220821
5521,0.645906994,0.166971249
5522,0.64332414,0.167475053
5523,0.650074652,0.170999079
5524,0.653374243,0.171140448
5525,0.645152076,0.166301987
5526,0.650262454,0.170149158
5527,0.645967209,0.166337825
5528,0.643841301,0.163815485
5529,0.643837562,0.167280261
5530,0.647464303,0.166560416
5531,0.648339095,0.170017335
5532,0.639692344,0.161366283
5533,0.650909808,0.174931683
5534,0.64312863,0.163847203
5535,0.640250853,0.159469336
5536,0.639800645,0.166575018
5537,0.648270296,0.169432236
5538,0.646081298,0.166876031
5539,0.652810582,0.17235091
5540,0.642645292,0.165663132
5541,0.641619,0.164606331
5542,0.647055864,0.16301153
5543,0.645557081,0.164036146
5544,0.650057859,0.166087201
5545,0.649058386,0.172079346
5546,0.649169421,0.166810262
5547,0.64491619,0.165727656
5548,0.653270767,0.170337243
5549,0.650183193,0.170842598
5550,0.645862959,0.163427424
5551,0.644645231,0.162175141
5552,0.651054573,0.166978493
5553,0.64861127,0.169153223
5554,0.650420297,0.169824671
5555,0.643700132,0.160816998
5556,0.646647918,0.165568212
5557,0.648063473,0.165186304
5558,0.644388257,0.165013818
5559,0.649483936,0.169534993
5560,0.648009739,0.169960766
5561,0.642998058,0.166238243
5562,0.644534561,0.164976234
5563,0.64544256,0.166217696
5564,0.645565535,0.165242583
5565,0.645749233,0.161509719
5566,0.646229442,0.163109503
5567,0.647397368,0.163191415
5568,0.638630191,0.160861161
5569,0.647608228,0.170190885
5570,0.647422437,0.165475438
5571,0.646917024,0.167749448
5572,0.64615307,0.170475384
5573,0.645563349,0.164625107
5574,0.63954514,0.164106536
5575,0.644693737,0.164225259
5576,0.648836992,0.161707644
5577,0.645253682,0.165404188
5578,0.642364678,0.162730556
5579,0.643780311,0.162341619
5580,0.640888426,0.162440191
5581,0.644992582,0.169862321
5582,0.648769206,0.167879626
5583,0.64460023,0.169888021
5584,0.642673735,0.164905341
5585,0.645611698,0.164094232
5586,0.649058541,0.165044349
5587,0.647856785,0.164980655
5588,0.641055363,0.165676029
5589,0.645181795,0.166027593
5590,0.644224621,0.162854545
5591,0.646451209,0.165725595
5592,0.643913829,0.162060471
5593,0.639156663,0.167719468
5594,0.647102238,0.166385836
5595,0.648038982,0.169309407
5596,0.646433616,0.169401139
5597,0.640370747,0.161661722
5598,0.644098912,0.164924324
5599,0.651608975,0.171514609
5600,0.648298659,0.166351795
5601,0.645371088,0.166565724
5602,0.641774882,0.166250907
5603,0.650707772,0.173896168
5604,0.647521749,0.167976605
5605,0.647671912,0.167701151
5606,0.643730769,0.16711924
5607,0.642831979,0.162551547
5608,0.645224399,0.166051404
5609,0.64622077,0.165696969
5610,0.645306151,0.163141821
5611,0.64396216,0.168514112
5612,0.643708994,0.163369337
5613,0.646145844,0.165315899
5614,0.646005223,0.166057253
5615,0.635416563,0.159669243
5616,0.64294051,0.162507303
5617,0.646895192,0.171435613
5618,0.64267939,0.16588285
5619,0.65088607,0.171006506
5620,0.648141281,0.166503458
5621,0.650886607,0.170715912
5622,0.644036316,0.166269582
5623,0.64711834,0.167888494
5624,0.646446715,0.165768428
5625,0.641593638,0.163726234
5626,0.648367988,0.169716442
5627,0.645564737,0.165181492
5628,0.642799294,0.167247478
5629,0.644325929,0.166228776
5630,0.648668063,0.166850804
5631,0.644021034,0.164087191
5632,0.641963532,0.165736851
5633,0.647933972,0.16757685
5634,0.641488358,0.164883527
5635,0.641610956,0.160969735
5636,0.644827135,0.166280281
5637,0.641551544,0.166119328
5638,0.644130911,0.161844786
5639,0.642333191,0.162144162
5640,0.64792894,0.169349273
5641,0.648463293,0.172926725
5642,0.642052848,0.166295282
5643,0.646105734,0.170689265
5644,0.652693009,0.172066852
5645,0.644679446,0.164740611
5646,0.649880274,0.173856701
5647,0.642371139,0.162308594
5648,0.648492191,0.168463963
5649,0.647622372,0.162208439
5650,0.649879021,0.172621564
5651,0.649794558,0.171098761
5652,0.644387955,0.164237916
5653,0.645933966,0.16296766
5654,0.647741858,0.169656392
5655,0.644398897,0.165632461
5656,0.646727073,0.16795117
5657,0.651771986,0.167740506
5658,0.646649526,0.165272819
5659,0.647356162,0.16318386
5660,0.645590266,0.166188269
5661,0.64198113,0.163533721
5662,0.647275953,0.162788504
5663,0.64864003,0.169295523
5664,0.643094449,0.169961569
5665,0.645753375,0.170729155
5666,0.642551837,0.165782465
5667,0.644544118,0.166282797
5668,0.641038231,0.164910336
5669,0.652420596,0.171118115
5670,0.650821688,0.169119083
5671,0.641945487,0.164291257
5672,0.650646042,0.165876113
5673,0.651382133,0.169021504
5674,0.653166487,0.168116254
5675,0.645843,0.17007959
5676,0.636439226,0.15777003
5677,0.648451655,0.166766327
5678,0.642635348,0.165647464
5679,0.647817972,0.167519314
5680,0.646231173,0.167977134
5681,0.650305733,0.169608882
5682,0.651048105,0.165787338
5683,0.650514127,0.167092814
5684,0.648621187,0.171230797
5685,0.64352926,0.167354813
5686,0.636494706,0.159182499
5687,0.645774684,0.165728276
5688,0.646801532,0.166720483
5689,0.650210265,0.174289228
5690,0.6457979,0.161850375
5691,0.640579937,0.159955663
5692,0.648968243,0.167834367
5693,0.645105418,0.167179985
5694,0.645477998,0.173337389
5695,0.642420041,0.163919227
5696,0.642248453,0.167752214
5697,0.642194216,0.167706298
5698,0.646074499,0.171386458
5699,0.642681166,0.165936752
5700,0.649804575,0.167006671
5701,0.642833682,0.164622529
5702,0.645131402,0.167486547
5703,0.64528243,0.168754864
5704,0.641762537,0.159991931
5705,0.646056396,0.165421894
5706,0.65148106,0.170634279
5707,0.644929779,0.167562183
5708,0.652959671,0.17288066
5709,0.652806763,0.172804471
5710,0.648075974,0.168662709
5711,0.647586048,0.165179524
5712,0.646894006,0.169505582
5713,0.650439579,0.167035732
5714,0.642444021,0.167897991
5715,0.645353187,0.16565346
5716,0.64519907,0.164732452
5717,0.643564744,0.164430411
5718,0.655423947,0.177017946
5719,0.640587167,0.164189734
5720,0.652281408,0.172677622
5721,0.657583347,0.17546928
5722,0.649337987,0.169945395
5723,0.649036261,0.170057597
5724,0.640576395,0.162432801
5725,0.645932906,0.165193684
5726,0.645281004,0.164848049
5727,0.645279446,0.168538474
5728,0.643317795,0.165699173
5729,0.653436304,0.16742419
5730,0.643001508,0.167723758
5731,0.64652407,0.167234732
5732,0.64966667,0.165413078
5733,0.649803092,0.167821717
5734,0.646793108,0.166242242
5735,0.652426819,0.170421091
5736,0.64829604,0.168490236
5737,0.643966885,0.164332656
5738,0.647850505,0.166405407
5739,0.648004542,0.16716521
5740,0.651017126,0.17276286
5741,0.647496555,0.167304158
5742,0.643986114,0.163595376
5743,0.649142784,0.168405899
5744,0.650524252,0.170053332
5745,0.649959787,0.1726844
5746,0.644707033,0.16322147
5747,0.648408358,0.169287335
5748,0.645892955,0.164021683
5749,0.647502323,0.167540563
5750,0.647707448,0.168579759
5751,0.644103872,0.163564354
5752,0.647351387,0.168903716
5753,0.641172479,0.16420102
5754,0.645479849,0.164728342
5755,0.637067161,0.160501433
5756,0.643047916,0.169418599
5757,0.642583249,0.168614936
5758,0.644076557,0.167024968
5759,0.643900117,0.163439814
5760,0.640097369,0.162685741
5761,0.646995659,0.164140484
5762,0.646296565,0.165294555
5763,0.651435397,0.166942146
5764,0.650202639,0.169548434
5765,0.64566411,0.168845196
5766,0.646040384,0.169443195
5767,0.645459968,0.165069331
5768,0.65050997,0.169777423
5769,0.647262985,0.164486804
5770,0.645856004,0.167728336
5771,0.637371469,0.160537874
5772,0.651035302,0.171463068
5773,0.641733249,0.163997757
5774,0.650977603,0.16824665
5775,0.646068464,0.165728669
5776,0.641409278,0.164518344
5777,0.645488285,0.170580828
5778,0.646948446,0.168667077
5779,0.645685387,0.167853119
5780,0.645608887,0.164460373
5781,0.6485457,0.165224934
5782,0.644317936,0.165011336
5783,0.649463176,0.16974396
5784,0.6457805,0.163653252
5785,0.642799764,0.163875832
5786,0.648182474,0.167649946
5787,0.648673048,0.16879735
5788,0.649269516,0.170211449
5789,0.644773013,0.165007513
5790,0.648771342,0.168384723
5791,0.645033343,0.164361726
5792,0.652808151,0.172580221
5793,0.639887104,0.161519368
5794,0.64663037,0.161795193
5795,0.647621231,0.167791398
5796,0.644542904,0.16866362
5797,0.645481192,0.167893609
5798,0.643769904,0.165504726
5799,0.647318963,0.166872799
5800,0.640904863,0.165157691
5801,0.647460226,0.165924496
5802,0.64658111,0.164276712
5803,0.645424322,0.164591562
5804,0.652252913,0.174893606
5805,0.652818268,0.168319252
5806,0.650058654,0.168080284
5807,0.644310592,0.166593021
5808,0.650730109,0.167733132
5809,0.64651493,0.164825297
5810,0.647214293,0.169840753
5811,0.644505333,0.16444984
5812,0.645644658,0.164548982
5813,0.642346262,0.161824985
5814,0.648353259,0.170755583
5815,0.644167333,0.164768145
5816,0.642267534,0.160174231
5817,0.647954174,0.17042696
5818,0.644628118,0.16963
5819,0.648310124,0.168480154
5820,0.64813429,0.166551192
5821,0.648707531,0.167824488
5822,0.652621699,0.170991378
5823,0.649341902,0.16630251
5824,0.646870273,0.169761863
5825,0.650251149,0.167740517
5826,0.645609795,0.171565554
5827,0.644962318,0.160524922
5828,0.648538605,0.170768554
5829,0.644378318,0.166859154
5830,0.643055457,0.160013352
5831,0.643400257,0.163029538
5832,0.648118495,0.168455986
5833,0.648598246,0.164515027
5834,0.648306493,0.169827489
5835,0.652285208,0.172014659
5836,0.645323446,0.165549526
5837,0.644773053,0.163262406
5838,0.64812956,0.166222402
5839,0.644580314,0.165134938
5840,0.644046008,0.164132843
5841,0.643516129,0.164165297
5842,0.643643032,0.162429305
5843,0.646899759,0.166936669
5844,0.645396311,0.168046692
5845,0.644978688,0.164690598
5846,0.641130257,0.16278958
5847,0.650355486,0.16976907
5848,0.649678548,0.169181509
5849,0.64712421,0.16691138
5850,0.646924725,0.166068726
5851,0.64885092,0.168449524
5852,0.654240926,0.172688885
5853,0.650646409,0.173137718
5854,0.644432347,0.170971567
5855,0.644407764,0.165019584
5856,0.648708274,0.165991021
5857,0.650262524,0.173072882
5858,0.647568495,0.164020157
5859,0.64462218,0.164634219
5860,0.644418774,0.166349102
5861,0.640120792,0.165319345
5862,0.646330412,0.165838863
5863,0.646457309,0.168752165
5864,0.645800776,0.170415105
5865,0.643036181,0.167905043
5866,0.646155631,0.166840641
5867,0.639927498,0.160940204
5868,0.65109819,0.173275308
5869,0.646222584,0.169657966
5870,0.648402276,0.171577639
5871,0.645624887,0.16825847
5872,0.649717593,0.166738456
5873,0.642003443,0.161963251
5874,0.64412161,0.164280186
5875,0.645247104,0.165146303
5876,0.644380856,0.166820277
5877,0.642835708,0.16303402
5878,0.639185486,0.164495309
5879,0.643847539,0.164113207
5880,0.649637157,0.17212033
5881,0.642949267,0.163908699
5882,0.646913187,0.164039686
5883,0.638950875,0.162290311
5884,0.643195965,0.163426449
5885,0.644599192,0.167453423
5886,0.649267788,0.172203857
5887,0.646635685,0.172278775
5888,0.648500232,0.167040341
5889,0.644514759,0.16772038
5890,0.647397473,0.166323182
5891,0.649987672,0.173422146
5892,0.643783212,0.167766273
5893,0.641939329,0.163374544
5894,0.648316359,0.166904335
5895,0.648120679,0.163353483
5896,0.649176257,0.17293579
5897,0.648057688,0.164418189
5898,0.650196577,0.172083843
5899,0.6435791,0.167041152
5900,0.645217311,0.167440851
5901,0.652067384,0.16994412
5902,0.640166225,0.166838417
5903,0.637024017,0.163749651
5904,0.650294671,0.169554384
5905,0.646890782,0.168921085
5906,0.646175437,0.165254876
5907,0.652047205,0.166832989
5908,0.644408276,0.16225272
5909,0.641990632,0.160270372
5910,0.647592924,0.167542718
5911,0.65035373,0.167931224
5912,0.653986847,0.174771596
5913,0.647053093,0.167995758
5914,0.638197951,0.162621757
5915,0.643185048,0.162263536
5916,0.643249024,0.163158687
5917,0.650685222,0.171767667
5918,0.645955541,0.169787137
5919,0.644119194,0.169404759
5920,0.645887718,0.167443119
5921,0.650512561,0.165744286
5922,0.646562672,0.167193956
5923,0.64052678,0.163521099
5924,0.650848163,0.171051863
5925,0.64265259,0.16283919
5926,0.653636997,0.171404318
5927,0.644991814,0.165489607
5928,0.639462526,0.166224802
5929,0.639884861,0.160213647
5930,0.647960877,0.169681312
5931,0.636833259,0.162130572
5932,0.639081999,0.162990299
5933,0.646274532,0.171301302
5934,0.650279541,0.172979014
5935,0.643337689,0.161880399
5936,0.640034771,0.164820586
5937,0.64246966,0.166753445
5938,0.644865155,0.169362255
5939,0.645250863,0.164198832
5940,0.645978459,0.161730667
5941,0.64757921,0.168066445
5942,0.643917053,0.168833456
5943,0.636135029,0.156537482
5944,0.646822769,0.165309805
5945,0.645410678,0.164576597
5946,0.641247355,0.162356501
5947,0.642223144,0.166703357
5948,0.638118855,0.158559505
5949,0.644978116,0.167007464
5950,0.647012417,0.165653238
5951,0.641393926,0.164039058
5952,0.645007201,0.164563387
5953,0.649454022,0.166291821
5954,0.648645965,0.166573548
5955,0.645949453,0.169064767
5956,0.647737614,0.166439434
5957,0.64421706,0.166212474
5958,0.646574595,0.161624448
5959,0.64549317,0.16702628
5960,0.644474056,0.168581657
5961,0.644035949,0.163837893
5962,0.650916053,0.171461574
5963,0.64331665,0.169163759
5964,0.651769555,0.172152783
5965,0.643792859,0.169193317
5966,0.648275839,0.165585934
5967,0.642964268,0.16063997
5968,0.645851176,0.166734628
5969,0.639590736,0.160540803
5970,0.649145763,0.172287621
5971,0.649750356,0.167718386
5972,0.647282574,0.165255096
5973,0.649411253,0.165163893
5974,0.642355176,0.165152714
5975,0.639411615,0.163777506
5976,0.648613946,0.164341293
5977,0.643469651,0.163265164
5978,0.651465083,0.170125946
5979,0.64774628,0.169822733
5980,0.644472583,0.170901643
5981,0.647454509,0.168013653
5982,0.648707278,0.168172154
