prevalence,pop_auroc,auprc
0.4,0.5677,0.457701203
0.4,0.56775,0.457748075
0.4,0.5678,0.457794954
0.4,0.56785,0.457841838
0.4,0.5679,0.457888729
0.4,0.56795,0.457935625
0.4,0.568,0.457982528
0.4,0.56805,0.458029437
0.4,0.5681,0.458076353
0.4,0.56815,0.458123274
0.4,0.5682,0.458170202
0.4,0.56825,0.458217135
0.4,0.5683,0.458264075
0.4,0.56835,0.458311021
0.4,0.5684,0.458357973
0.4,0.56845,0.458404932
0.4,0.5685,0.458451896
0.4,0.56855,0.458498867
0.4,0.5686,0.458545844
0.4,0.56865,0.458592827
0.4,0.5687,0.458639816
0.4,0.56875,0.458686812
0.4,0.5688,0.458733813
0.4,0.56885,0.458780821
0.4,0.5689,0.458827835
0.4,0.56895,0.458874855
0.4,0.569,0.458921881
0.4,0.56905,0.458968913
0.4,0.5691,0.459015952
0.4,0.56915,0.459062997
0.4,0.5692,0.459110047
0.4,0.56925,0.459157104
0.4,0.5693,0.459204168
0.4,0.56935,0.459251237
0.4,0.5694,0.459298312
0.4,0.56945,0.459345394
0.4,0.5695,0.459392482
0.4,0.56955,0.459439576
0.4,0.5696,0.459486676
0.4,0.56965,0.459533782
0.4,0.5697,0.459580894
0.4,0.56975,0.459628013
0.4,0.5698,0.459675137
0.4,0.56985,0.459722268
0.4,0.5699,0.459769405
0.4,0.56995,0.459816548
0.4,0.57,0.459863698
0.4,0.57005,0.459910853
0.4,0.5701,0.459958015
0.4,0.57015,0.460005183
0.4,0.5702,0.460052356
0.4,0.57025,0.460099536
0.4,0.5703,0.460146723
0.4,0.57035,0.460193915
0.4,0.5704,0.460241114
0.4,0.57045,0.460288318
0.4,0.5705,0.460335529
0.4,0.57055,0.460382746
0.4,0.5706,0.460429969
0.4,0.57065,0.460477198
0.4,0.5707,0.460524434
0.4,0.57075,0.460571675
0.4,0.5708,0.460618923
0.4,0.57085,0.460666177
0.4,0.5709,0.460713436
0.4,0.57095,0.460760703
0.4,0.571,0.460807975
0.4,0.57105,0.460855253
0.4,0.5711,0.460902538
0.4,0.57115,0.460949828
0.4,0.5712,0.460997125
0.4,0.57125,0.461044428
0.4,0.5713,0.461091737
0.4,0.57135,0.461139052
0.4,0.5714,0.461186374
0.4,0.57145,0.461233701
0.4,0.5715,0.461281035
0.4,0.57155,0.461328375
0.4,0.5716,0.46137572
0.4,0.57165,0.461423072
0.4,0.5717,0.461470431
0.4,0.57175,0.461517795
0.4,0.5718,0.461565165
0.4,0.57185,0.461612542
0.4,0.5719,0.461659925
0.4,0.57195,0.461707314
0.4,0.572,0.461754709
0.4,0.57205,0.46180211
0.4,0.5721,0.461849517
0.4,0.57215,0.46189693
0.4,0.5722,0.46194435
0.4,0.57225,0.461991775
0.4,0.5723,0.462039207
0.4,0.57235,0.462086645
0.4,0.5724,0.462134089
0.4,0.57245,0.462181539
0.4,0.5725,0.462228996
0.4,0.57255,0.462276458
0.4,0.5726,0.462323926
0.4,0.57265,0.462371401
0.4,0.5727,0.462418882
0.4,0.57275,0.462466369
0.4,0.5728,0.462513862
0.4,0.57285,0.462561361
0.4,0.5729,0.462608866
0.4,0.57295,0.462656378
0.4,0.573,0.462703895
0.4,0.57305,0.462751419
0.4,0.5731,0.462798949
0.4,0.57315,0.462846485
0.4,0.5732,0.462894027
0.4,0.57325,0.462941575
0.4,0.5733,0.462989129
0.4,0.57335,0.46303669
0.4,0.5734,0.463084256
0.4,0.57345,0.463131829
0.4,0.5735,0.463179407
0.4,0.57355,0.463226992
0.4,0.5736,0.463274583
0.4,0.57365,0.46332218
0.4,0.5737,0.463369784
0.4,0.57375,0.463417393
0.4,0.5738,0.463465008
0.4,0.57385,0.46351263
0.4,0.5739,0.463560258
0.4,0.57395,0.463607891
0.4,0.574,0.463655531
0.4,0.57405,0.463703177
0.4,0.5741,0.46375083
0.4,0.57415,0.463798488
0.4,0.5742,0.463846152
0.4,0.57425,0.463893823
0.4,0.5743,0.463941499
0.4,0.57435,0.463989182
0.4,0.5744,0.464036871
0.4,0.57445,0.464084566
0.4,0.5745,0.464132267
0.4,0.57455,0.464179974
0.4,0.5746,0.464227687
0.4,0.57465,0.464275406
0.4,0.5747,0.464323132
0.4,0.57475,0.464370863
0.4,0.5748,0.464418601
0.4,0.57485,0.464466345
0.4,0.5749,0.464514095
0.4,0.57495,0.464561851
0.4,0.575,0.464609613
0.4,0.57505,0.464657381
0.4,0.5751,0.464705155
0.4,0.57515,0.464752936
0.4,0.5752,0.464800722
0.4,0.57525,0.464848515
0.4,0.5753,0.464896314
0.4,0.57535,0.464944118
0.4,0.5754,0.464991929
0.4,0.57545,0.465039746
0.4,0.5755,0.465087569
0.4,0.57555,0.465135399
0.4,0.5756,0.465183234
0.4,0.57565,0.465231075
0.4,0.5757,0.465278923
0.4,0.57575,0.465326776
0.4,0.5758,0.465374636
0.4,0.57585,0.465422502
0.4,0.5759,0.465470374
0.4,0.57595,0.465518252
0.4,0.576,0.465566136
0.4,0.57605,0.465614026
0.4,0.5761,0.465661922
0.4,0.57615,0.465709825
0.4,0.5762,0.465757733
0.4,0.57625,0.465805648
0.4,0.5763,0.465853568
0.4,0.57635,0.465901495
0.4,0.5764,0.465949428
0.4,0.57645,0.465997367
0.4,0.5765,0.466045312
0.4,0.57655,0.466093263
0.4,0.5766,0.46614122
0.4,0.57665,0.466189183
0.4,0.5767,0.466237152
0.4,0.57675,0.466285128
0.4,0.5768,0.466333109
0.4,0.57685,0.466381097
0.4,0.5769,0.466429091
0.4,0.57695,0.46647709
0.4,0.577,0.466525096
0.4,0.57705,0.466573108
0.4,0.5771,0.466621126
0.4,0.57715,0.46666915
0.4,0.5772,0.46671718
0.4,0.57725,0.466765217
0.4,0.5773,0.466813259
0.4,0.57735,0.466861307
0.4,0.5774,0.466909362
0.4,0.57745,0.466957422
0.4,0.5775,0.467005489
0.4,0.57755,0.467053562
0.4,0.5776,0.467101641
0.4,0.57765,0.467149726
0.4,0.5777,0.467197817
0.4,0.57775,0.467245914
0.4,0.5778,0.467294017
0.4,0.57785,0.467342126
0.4,0.5779,0.467390241
0.4,0.57795,0.467438363
0.4,0.578,0.46748649
0.4,0.57805,0.467534623
0.4,0.5781,0.467582763
0.4,0.57815,0.467630909
0.4,0.5782,0.46767906
0.4,0.57825,0.467727218
0.4,0.5783,0.467775382
0.4,0.57835,0.467823552
0.4,0.5784,0.467871728
0.4,0.57845,0.46791991
0.4,0.5785,0.467968098
0.4,0.57855,0.468016292
0.4,0.5786,0.468064492
0.4,0.57865,0.468112699
0.4,0.5787,0.468160911
0.4,0.57875,0.46820913
0.4,0.5788,0.468257354
0.4,0.57885,0.468305585
0.4,0.5789,0.468353821
0.4,0.57895,0.468402064
0.4,0.579,0.468450313
0.4,0.57905,0.468498568
0.4,0.5791,0.468546829
0.4,0.57915,0.468595096
0.4,0.5792,0.468643369
0.4,0.57925,0.468691648
0.4,0.5793,0.468739933
0.4,0.57935,0.468788224
0.4,0.5794,0.468836521
0.4,0.57945,0.468884825
0.4,0.5795,0.468933134
0.4,0.57955,0.468981449
0.4,0.5796,0.469029771
0.4,0.57965,0.469078098
0.4,0.5797,0.469126432
0.4,0.57975,0.469174772
0.4,0.5798,0.469223117
0.4,0.57985,0.469271469
0.4,0.5799,0.469319827
0.4,0.57995,0.469368191
0.4,0.58,0.469416561
0.4,0.58005,0.469464937
0.4,0.5801,0.469513319
0.4,0.58015,0.469561707
0.4,0.5802,0.469610101
0.4,0.58025,0.469658501
0.4,0.5803,0.469706907
0.4,0.58035,0.46975532
0.4,0.5804,0.469803738
0.4,0.58045,0.469852162
0.4,0.5805,0.469900593
0.4,0.58055,0.469949029
0.4,0.5806,0.469997472
0.4,0.58065,0.47004592
0.4,0.5807,0.470094375
0.4,0.58075,0.470142836
0.4,0.5808,0.470191302
0.4,0.58085,0.470239775
0.4,0.5809,0.470288254
0.4,0.58095,0.470336739
0.4,0.581,0.470385229
0.4,0.58105,0.470433726
0.4,0.5811,0.470482229
0.4,0.58115,0.470530738
0.4,0.5812,0.470579253
0.4,0.58125,0.470627774
0.4,0.5813,0.470676301
0.4,0.58135,0.470724834
0.4,0.5814,0.470773374
0.4,0.58145,0.470821919
0.4,0.5815,0.47087047
0.4,0.58155,0.470919027
0.4,0.5816,0.470967591
0.4,0.58165,0.47101616
0.4,0.5817,0.471064735
0.4,0.58175,0.471113317
0.4,0.5818,0.471161904
0.4,0.58185,0.471210498
0.4,0.5819,0.471259097
0.4,0.58195,0.471307703
0.4,0.582,0.471356314
0.4,0.58205,0.471404932
0.4,0.5821,0.471453555
0.4,0.58215,0.471502185
0.4,0.5822,0.471550821
0.4,0.58225,0.471599462
0.4,0.5823,0.47164811
0.4,0.58235,0.471696764
0.4,0.5824,0.471745424
0.4,0.58245,0.47179409
0.4,0.5825,0.471842761
0.4,0.58255,0.471891439
0.4,0.5826,0.471940123
0.4,0.58265,0.471988813
0.4,0.5827,0.472037509
0.4,0.58275,0.472086211
0.4,0.5828,0.472134919
0.4,0.58285,0.472183633
0.4,0.5829,0.472232353
0.4,0.58295,0.472281079
0.4,0.583,0.472329811
0.4,0.58305,0.472378549
0.4,0.5831,0.472427293
0.4,0.58315,0.472476043
0.4,0.5832,0.472524799
0.4,0.58325,0.472573561
0.4,0.5833,0.472622329
0.4,0.58335,0.472671104
0.4,0.5834,0.472719884
0.4,0.58345,0.47276867
0.4,0.5835,0.472817462
0.4,0.58355,0.47286626
0.4,0.5836,0.472915065
0.4,0.58365,0.472963875
0.4,0.5837,0.473012691
0.4,0.58375,0.473061513
0.4,0.5838,0.473110341
0.4,0.58385,0.473159176
0.4,0.5839,0.473208016
0.4,0.58395,0.473256862
0.4,0.584,0.473305715
0.4,0.58405,0.473354573
0.4,0.5841,0.473403437
0.4,0.58415,0.473452307
0.4,0.5842,0.473501184
0.4,0.58425,0.473550066
0.4,0.5843,0.473598954
0.4,0.58435,0.473647849
0.4,0.5844,0.473696749
0.4,0.58445,0.473745655
0.4,0.5845,0.473794568
0.4,0.58455,0.473843486
0.4,0.5846,0.47389241
0.4,0.58465,0.473941341
0.4,0.5847,0.473990277
0.4,0.58475,0.474039219
0.4,0.5848,0.474088168
0.4,0.58485,0.474137122
0.4,0.5849,0.474186082
0.4,0.58495,0.474235049
0.4,0.585,0.474284021
0.4,0.58505,0.474332999
0.4,0.5851,0.474381984
0.4,0.58515,0.474430974
0.4,0.5852,0.47447997
0.4,0.58525,0.474528972
0.4,0.5853,0.474577981
0.4,0.58535,0.474626995
0.4,0.5854,0.474676015
0.4,0.58545,0.474725041
0.4,0.5855,0.474774074
0.4,0.58555,0.474823112
0.4,0.5856,0.474872156
0.4,0.58565,0.474921206
0.4,0.5857,0.474970262
0.4,0.58575,0.475019325
0.4,0.5858,0.475068393
0.4,0.58585,0.475117467
0.4,0.5859,0.475166547
0.4,0.58595,0.475215633
0.4,0.586,0.475264725
0.4,0.58605,0.475313823
0.4,0.5861,0.475362927
0.4,0.58615,0.475412037
0.4,0.5862,0.475461153
0.4,0.58625,0.475510275
0.4,0.5863,0.475559403
0.4,0.58635,0.475608537
0.4,0.5864,0.475657677
0.4,0.58645,0.475706823
0.4,0.5865,0.475755975
0.4,0.58655,0.475805133
0.4,0.5866,0.475854297
0.4,0.58665,0.475903467
0.4,0.5867,0.475952642
0.4,0.58675,0.476001824
0.4,0.5868,0.476051012
0.4,0.58685,0.476100206
0.4,0.5869,0.476149405
0.4,0.58695,0.476198611
0.4,0.587,0.476247823
0.4,0.58705,0.47629704
0.4,0.5871,0.476346264
0.4,0.58715,0.476395493
0.4,0.5872,0.476444729
0.4,0.58725,0.47649397
0.4,0.5873,0.476543218
0.4,0.58735,0.476592471
0.4,0.5874,0.476641731
0.4,0.58745,0.476690996
0.4,0.5875,0.476740267
0.4,0.58755,0.476789544
0.4,0.5876,0.476838828
0.4,0.58765,0.476888117
0.4,0.5877,0.476937412
0.4,0.58775,0.476986713
0.4,0.5878,0.47703602
0.4,0.58785,0.477085333
0.4,0.5879,0.477134652
0.4,0.58795,0.477183977
0.4,0.588,0.477233308
0.4,0.58805,0.477282645
0.4,0.5881,0.477331988
0.4,0.58815,0.477381337
0.4,0.5882,0.477430692
0.4,0.58825,0.477480052
0.4,0.5883,0.477529419
0.4,0.58835,0.477578792
0.4,0.5884,0.47762817
0.4,0.58845,0.477677555
0.4,0.5885,0.477726945
0.4,0.58855,0.477776342
0.4,0.5886,0.477825744
0.4,0.58865,0.477875152
0.4,0.5887,0.477924567
0.4,0.58875,0.477973987
0.4,0.5888,0.478023413
0.4,0.58885,0.478072845
0.4,0.5889,0.478122283
0.4,0.58895,0.478171727
0.4,0.589,0.478221177
0.4,0.58905,0.478270633
0.4,0.5891,0.478320095
0.4,0.58915,0.478369563
0.4,0.5892,0.478419037
0.4,0.58925,0.478468516
0.4,0.5893,0.478518002
0.4,0.58935,0.478567493
0.4,0.5894,0.478616991
0.4,0.58945,0.478666494
0.4,0.5895,0.478716004
0.4,0.58955,0.478765519
0.4,0.5896,0.478815041
0.4,0.58965,0.478864568
0.4,0.5897,0.478914101
0.4,0.58975,0.47896364
0.4,0.5898,0.479013185
0.4,0.58985,0.479062736
0.4,0.5899,0.479112293
0.4,0.58995,0.479161856
0.4,0.59,0.479211425
0.4,0.59005,0.479260999
0.4,0.5901,0.47931058
0.4,0.59015,0.479360166
0.4,0.5902,0.479409759
0.4,0.59025,0.479459357
0.4,0.5903,0.479508962
0.4,0.59035,0.479558572
0.4,0.5904,0.479608188
0.4,0.59045,0.47965781
0.4,0.5905,0.479707438
0.4,0.59055,0.479757072
0.4,0.5906,0.479806712
0.4,0.59065,0.479856358
0.4,0.5907,0.47990601
0.4,0.59075,0.479955668
0.4,0.5908,0.480005331
0.4,0.59085,0.480055001
0.4,0.5909,0.480104676
0.4,0.59095,0.480154358
0.4,0.591,0.480204045
0.4,0.59105,0.480253738
0.4,0.5911,0.480303437
0.4,0.59115,0.480353143
0.4,0.5912,0.480402854
0.4,0.59125,0.48045257
0.4,0.5913,0.480502293
0.4,0.59135,0.480552022
0.4,0.5914,0.480601757
0.4,0.59145,0.480651497
0.4,0.5915,0.480701244
0.4,0.59155,0.480750996
0.4,0.5916,0.480800754
0.4,0.59165,0.480850519
0.4,0.5917,0.480900289
0.4,0.59175,0.480950065
0.4,0.5918,0.480999847
0.4,0.59185,0.481049635
0.4,0.5919,0.481099429
0.4,0.59195,0.481149228
0.4,0.592,0.481199034
0.4,0.59205,0.481248845
0.4,0.5921,0.481298663
0.4,0.59215,0.481348486
0.4,0.5922,0.481398315
0.4,0.59225,0.48144815
0.4,0.5923,0.481497991
0.4,0.59235,0.481547838
0.4,0.5924,0.481597691
0.4,0.59245,0.48164755
0.4,0.5925,0.481697415
0.4,0.59255,0.481747285
0.4,0.5926,0.481797162
0.4,0.59265,0.481847044
0.4,0.5927,0.481896932
0.4,0.59275,0.481946826
0.4,0.5928,0.481996726
0.4,0.59285,0.482046632
0.4,0.5929,0.482096544
0.4,0.59295,0.482146462
0.4,0.593,0.482196385
0.4,0.59305,0.482246315
0.4,0.5931,0.48229625
0.4,0.59315,0.482346192
0.4,0.5932,0.482396139
0.4,0.59325,0.482446092
0.4,0.5933,0.482496051
0.4,0.59335,0.482546016
0.4,0.5934,0.482595987
0.4,0.59345,0.482645963
0.4,0.5935,0.482695946
0.4,0.59355,0.482745934
0.4,0.5936,0.482795928
0.4,0.59365,0.482845929
0.4,0.5937,0.482895935
0.4,0.59375,0.482945947
0.4,0.5938,0.482995965
0.4,0.59385,0.483045988
0.4,0.5939,0.483096018
0.4,0.59395,0.483146053
0.4,0.594,0.483196095
0.4,0.59405,0.483246142
0.4,0.5941,0.483296195
0.4,0.59415,0.483346254
0.4,0.5942,0.483396319
0.4,0.59425,0.48344639
0.4,0.5943,0.483496467
0.4,0.59435,0.483546549
0.4,0.5944,0.483596637
0.4,0.59445,0.483646732
0.4,0.5945,0.483696832
0.4,0.59455,0.483746938
0.4,0.5946,0.48379705
0.4,0.59465,0.483847168
0.4,0.5947,0.483897291
0.4,0.59475,0.483947421
0.4,0.5948,0.483997556
0.4,0.59485,0.484047697
0.4,0.5949,0.484097845
0.4,0.59495,0.484147998
0.4,0.595,0.484198156
0.4,0.59505,0.484248321
0.4,0.5951,0.484298492
0.4,0.59515,0.484348668
0.4,0.5952,0.484398851
0.4,0.59525,0.484449039
0.4,0.5953,0.484499233
0.4,0.59535,0.484549433
0.4,0.5954,0.484599638
0.4,0.59545,0.48464985
0.4,0.5955,0.484700068
0.4,0.59555,0.484750291
0.4,0.5956,0.48480052
0.4,0.59565,0.484850755
0.4,0.5957,0.484900996
0.4,0.59575,0.484951243
0.4,0.5958,0.485001496
0.4,0.59585,0.485051754
0.4,0.5959,0.485102019
0.4,0.59595,0.485152289
0.4,0.596,0.485202565
0.4,0.59605,0.485252847
0.4,0.5961,0.485303135
0.4,0.59615,0.485353428
0.4,0.5962,0.485403728
0.4,0.59625,0.485454033
0.4,0.5963,0.485504344
0.4,0.59635,0.485554661
0.4,0.5964,0.485604984
0.4,0.59645,0.485655313
0.4,0.5965,0.485705647
0.4,0.59655,0.485755988
0.4,0.5966,0.485806334
0.4,0.59665,0.485856686
0.4,0.5967,0.485907044
0.4,0.59675,0.485957408
0.4,0.5968,0.486007778
0.4,0.59685,0.486058153
0.4,0.5969,0.486108535
0.4,0.59695,0.486158922
0.4,0.597,0.486209315
0.4,0.59705,0.486259714
0.4,0.5971,0.486310118
0.4,0.59715,0.486360529
0.4,0.5972,0.486410945
0.4,0.59725,0.486461367
0.4,0.5973,0.486511795
0.4,0.59735,0.486562229
0.4,0.5974,0.486612669
0.4,0.59745,0.486663115
0.4,0.5975,0.486713566
0.4,0.59755,0.486764023
0.4,0.5976,0.486814486
0.4,0.59765,0.486864955
0.4,0.5977,0.48691543
0.4,0.59775,0.48696591
0.4,0.5978,0.487016397
0.4,0.59785,0.487066889
0.4,0.5979,0.487117387
0.4,0.59795,0.487167891
0.4,0.598,0.4872184
0.4,0.59805,0.487268916
0.4,0.5981,0.487319437
0.4,0.59815,0.487369964
0.4,0.5982,0.487420497
0.4,0.59825,0.487471036
0.4,0.5983,0.487521581
0.4,0.59835,0.487572131
0.4,0.5984,0.487622687
0.4,0.59845,0.48767325
0.4,0.5985,0.487723817
0.4,0.59855,0.487774391
0.4,0.5986,0.487824971
0.4,0.59865,0.487875556
0.4,0.5987,0.487926147
0.4,0.59875,0.487976744
0.4,0.5988,0.488027347
0.4,0.59885,0.488077956
0.4,0.5989,0.48812857
0.4,0.59895,0.48817919
0.4,0.599,0.488229816
0.4,0.59905,0.488280448
0.4,0.5991,0.488331086
0.4,0.59915,0.488381729
0.4,0.5992,0.488432379
0.4,0.59925,0.488483034
0.4,0.5993,0.488533695
0.4,0.59935,0.488584361
0.4,0.5994,0.488635034
0.4,0.59945,0.488685712
0.4,0.5995,0.488736396
0.4,0.59955,0.488787086
0.4,0.5996,0.488837782
0.4,0.59965,0.488888483
0.4,0.5997,0.488939191
0.4,0.59975,0.488989904
0.4,0.5998,0.489040623
0.4,0.59985,0.489091348
0.4,0.5999,0.489142078
0.4,0.59995,0.489192815
0.4,0.6,0.489243557
0.4,0.60005,0.489294305
0.4,0.6001,0.489345058
0.4,0.60015,0.489395818
0.4,0.6002,0.489446583
0.4,0.60025,0.489497354
0.4,0.6003,0.489548131
0.4,0.60035,0.489598914
0.4,0.6004,0.489649702
0.4,0.60045,0.489700497
0.4,0.6005,0.489751297
0.4,0.60055,0.489802103
0.4,0.6006,0.489852914
0.4,0.60065,0.489903732
0.4,0.6007,0.489954555
0.4,0.60075,0.490005384
0.4,0.6008,0.490056219
0.4,0.60085,0.490107059
0.4,0.6009,0.490157906
0.4,0.60095,0.490208758
0.4,0.601,0.490259616
0.4,0.60105,0.49031048
0.4,0.6011,0.490361349
0.4,0.60115,0.490412224
0.4,0.6012,0.490463105
0.4,0.60125,0.490513992
0.4,0.6013,0.490564885
0.4,0.60135,0.490615783
0.4,0.6014,0.490666687
0.4,0.60145,0.490717597
0.4,0.6015,0.490768513
0.4,0.60155,0.490819435
0.4,0.6016,0.490870362
0.4,0.60165,0.490921295
0.4,0.6017,0.490972234
0.4,0.60175,0.491023178
0.4,0.6018,0.491074129
0.4,0.60185,0.491125085
0.4,0.6019,0.491176047
0.4,0.60195,0.491227014
0.4,0.602,0.491277988
0.4,0.60205,0.491328967
0.4,0.6021,0.491379952
0.4,0.60215,0.491430943
0.4,0.6022,0.491481939
0.4,0.60225,0.491532942
0.4,0.6023,0.49158395
0.4,0.60235,0.491634963
0.4,0.6024,0.491685983
0.4,0.60245,0.491737008
0.4,0.6025,0.491788039
0.4,0.60255,0.491839076
0.4,0.6026,0.491890119
0.4,0.60265,0.491941167
0.4,0.6027,0.491992221
0.4,0.60275,0.492043281
0.4,0.6028,0.492094347
0.4,0.60285,0.492145418
0.4,0.6029,0.492196495
0.4,0.60295,0.492247578
0.4,0.603,0.492298667
0.4,0.60305,0.492349761
0.4,0.6031,0.492400862
0.4,0.60315,0.492451968
0.4,0.6032,0.492503079
0.4,0.60325,0.492554197
0.4,0.6033,0.49260532
0.4,0.60335,0.492656449
0.4,0.6034,0.492707583
0.4,0.60345,0.492758724
0.4,0.6035,0.49280987
0.4,0.60355,0.492861022
0.4,0.6036,0.492912179
0.4,0.60365,0.492963343
0.4,0.6037,0.493014512
0.4,0.60375,0.493065687
0.4,0.6038,0.493116867
0.4,0.60385,0.493168054
0.4,0.6039,0.493219246
0.4,0.60395,0.493270444
0.4,0.604,0.493321647
0.4,0.60405,0.493372857
0.4,0.6041,0.493424072
0.4,0.60415,0.493475292
0.4,0.6042,0.493526519
0.4,0.60425,0.493577751
0.4,0.6043,0.493628989
0.4,0.60435,0.493680233
0.4,0.6044,0.493731482
0.4,0.60445,0.493782737
0.4,0.6045,0.493833998
0.4,0.60455,0.493885265
0.4,0.6046,0.493936537
0.4,0.60465,0.493987815
0.4,0.6047,0.494039099
0.4,0.60475,0.494090389
0.4,0.6048,0.494141684
0.4,0.60485,0.494192985
0.4,0.6049,0.494244292
0.4,0.60495,0.494295604
0.4,0.605,0.494346922
0.4,0.60505,0.494398246
0.4,0.6051,0.494449576
0.4,0.60515,0.494500911
0.4,0.6052,0.494552252
0.4,0.60525,0.494603599
0.4,0.6053,0.494654952
0.4,0.60535,0.49470631
0.4,0.6054,0.494757674
0.4,0.60545,0.494809043
0.4,0.6055,0.494860419
0.4,0.60555,0.4949118
0.4,0.6056,0.494963187
0.4,0.60565,0.495014579
0.4,0.6057,0.495065977
0.4,0.60575,0.495117381
0.4,0.6058,0.495168791
0.4,0.60585,0.495220206
0.4,0.6059,0.495271627
0.4,0.60595,0.495323054
0.4,0.606,0.495374487
0.4,0.60605,0.495425925
0.4,0.6061,0.495477369
0.4,0.60615,0.495528818
0.4,0.6062,0.495580274
0.4,0.60625,0.495631735
0.4,0.6063,0.495683201
0.4,0.60635,0.495734674
0.4,0.6064,0.495786152
0.4,0.60645,0.495837636
0.4,0.6065,0.495889125
0.4,0.60655,0.49594062
0.4,0.6066,0.495992121
0.4,0.60665,0.496043628
0.4,0.6067,0.49609514
0.4,0.60675,0.496146658
0.4,0.6068,0.496198182
0.4,0.60685,0.496249711
0.4,0.6069,0.496301246
0.4,0.60695,0.496352787
0.4,0.607,0.496404334
0.4,0.60705,0.496455886
0.4,0.6071,0.496507444
0.4,0.60715,0.496559007
0.4,0.6072,0.496610577
0.4,0.60725,0.496662151
0.4,0.6073,0.496713732
0.4,0.60735,0.496765318
0.4,0.6074,0.49681691
0.4,0.60745,0.496868508
0.4,0.6075,0.496920111
0.4,0.60755,0.49697172
0.4,0.6076,0.497023335
0.4,0.60765,0.497074956
0.4,0.6077,0.497126582
0.4,0.60775,0.497178213
0.4,0.6078,0.497229851
0.4,0.60785,0.497281494
0.4,0.6079,0.497333143
0.4,0.60795,0.497384797
0.4,0.608,0.497436457
0.4,0.60805,0.497488123
0.4,0.6081,0.497539795
0.4,0.60815,0.497591472
0.4,0.6082,0.497643155
0.4,0.60825,0.497694843
0.4,0.6083,0.497746537
0.4,0.60835,0.497798237
0.4,0.6084,0.497849943
0.4,0.60845,0.497901654
0.4,0.6085,0.497953371
0.4,0.60855,0.498005094
0.4,0.6086,0.498056822
0.4,0.60865,0.498108556
0.4,0.6087,0.498160295
0.4,0.60875,0.49821204
0.4,0.6088,0.498263791
0.4,0.60885,0.498315548
0.4,0.6089,0.49836731
0.4,0.60895,0.498419078
0.4,0.609,0.498470851
0.4,0.60905,0.498522631
0.4,0.6091,0.498574415
0.4,0.60915,0.498626206
0.4,0.6092,0.498678002
0.4,0.60925,0.498729804
0.4,0.6093,0.498781611
0.4,0.60935,0.498833425
0.4,0.6094,0.498885243
0.4,0.60945,0.498937068
0.4,0.6095,0.498988898
0.4,0.60955,0.499040734
0.4,0.6096,0.499092575
0.4,0.60965,0.499144422
0.4,0.6097,0.499196275
0.4,0.60975,0.499248133
0.4,0.6098,0.499299997
0.4,0.60985,0.499351867
0.4,0.6099,0.499403742
0.4,0.60995,0.499455623
0.4,0.61,0.499507509
0.4,0.61005,0.499559402
0.4,0.6101,0.4996113
0.4,0.61015,0.499663203
0.4,0.6102,0.499715112
0.4,0.61025,0.499767027
0.4,0.6103,0.499818947
0.4,0.61035,0.499870873
0.4,0.6104,0.499922805
0.4,0.61045,0.499974743
0.4,0.6105,0.500026685
0.4,0.61055,0.500078634
0.4,0.6106,0.500130588
0.4,0.61065,0.500182548
0.4,0.6107,0.500234514
0.4,0.61075,0.500286485
0.4,0.6108,0.500338462
0.4,0.61085,0.500390444
0.4,0.6109,0.500442432
0.4,0.61095,0.500494426
0.4,0.611,0.500546425
0.4,0.61105,0.50059843
0.4,0.6111,0.500650441
0.4,0.61115,0.500702457
0.4,0.6112,0.500754479
0.4,0.61125,0.500806506
0.4,0.6113,0.500858539
0.4,0.61135,0.500910578
0.4,0.6114,0.500962622
0.4,0.61145,0.501014672
0.4,0.6115,0.501066728
0.4,0.61155,0.501118789
0.4,0.6116,0.501170856
0.4,0.61165,0.501222928
0.4,0.6117,0.501275006
0.4,0.61175,0.50132709
0.4,0.6118,0.501379179
0.4,0.61185,0.501431274
0.4,0.6119,0.501483374
0.4,0.61195,0.50153548
0.4,0.612,0.501587592
0.4,0.61205,0.501639709
0.4,0.6121,0.501691832
0.4,0.61215,0.501743961
0.4,0.6122,0.501796095
0.4,0.61225,0.501848235
0.4,0.6123,0.50190038
0.4,0.61235,0.501952531
0.4,0.6124,0.502004688
0.4,0.61245,0.50205685
0.4,0.6125,0.502109018
0.4,0.61255,0.502161191
0.4,0.6126,0.50221337
0.4,0.61265,0.502265555
0.4,0.6127,0.502317745
0.4,0.61275,0.502369941
0.4,0.6128,0.502422142
0.4,0.61285,0.502474349
0.4,0.6129,0.502526562
0.4,0.61295,0.50257878
0.4,0.613,0.502631004
0.4,0.61305,0.502683233
0.4,0.6131,0.502735468
0.4,0.61315,0.502787708
0.4,0.6132,0.502839955
0.4,0.61325,0.502892206
0.4,0.6133,0.502944464
